
 আরো শীত, অনুপম রয়,, দ্বিতীয় পুরুষ, অনুপম রয়, অনুপম রয়,,,,"আরো শীত চুয়ে পড়ুক গাছের পাতার তলায়
আরো শীত ছড়িয়ে যাক তোর কথা বলায়
আরো শীত বাক্স বন্দি কিছু ইচ্ছে আছে
আরো শীত লেপ তোষকমোড়া আমার কাছেরোদ বুনেছে উলের নেশায় রেলিং পাহারায়
খয়েরি বিপ্লব জেগে আছে পথের চেহারায়আমি কাঁটাতারেই সুখি
এই কুয়াশাতে উঁকি দিয়ে,
রাজি মিথ্যে নিতে।
আসলে সত্যি বলে সত্যি কিছু নেই।আরও শীত বয়ে বেড়াক কমলালেবুর ঝুড়ি;
আরও শীত চিনে ফেলুক দিনের আলোর চুরি!
আরও শীত জ্বালাক আগুন এই ফুটপাথের রাত
আরও শীত মনে পড়াক, পুরনো আঘাত।অবাক যত্নে সামলে চলা
ফুরিয়ে যাবার ভয়,
ভাবলি কেনো দুঃখ পাবো?
দুঃখ আমার নয়আমি কাঁটাতারেই সুখি
এই কুয়াশাতে উঁকি দিয়ে,
রাজি মিথ্যে নিতে।
আসলে সত্যি বলে সত্যি কিছু নেই।আরো শীত…"
 আটটা বাজে দেরি করিস না,,,, সংগৃহীত, সংগৃহীত, ইমন চৌধুরী,,,"ও তিরিশ টাকা কেজি মাছ বাবু পেয়ে খাবে গো
জল দিয়ে বেশি করিস না
আটটা বাজে দেরি করিস না
আটটা বাজে দেরি করিস নারুপালি মাছের মত সরু পাহাড়ে
কালো দিঘীর কালো জলে রুপের বাহারে,
রুপের বাহারে, রুপের বাহারে
রুপালি মাছের মত সরু পাহাড়ে
কালো দিঘীর কালো জলে রুপের বাহারে,
রুপের বাহারে, রুপের বাহারেও তোর ভোরের সুরুয
ও তোর ভোরের সুরুয..
কপালে তোর সিঁদূর হয়ে যাবে গো
কারো দিকে নজর লাগাস না।ও তিরিশ টাকা কেজি মাছ বাবু পেয়ে খাবে গো
জল দিয়ে বেশি করিস না
আটটা বাজে দেরি করিস নাইলিশ মাছের কাটা ভালো,
চিংড়ি মাছের টক
সাত টাকাতে কিনবে লোকে
গিলবে গবাগব,
গিলবে গবাগব, গিলবে গবাগব
ইলিশ মাছের কাটা ভালো,
চিংড়ি মাছের টক
সাত টাকাতে কিনবে লোকে
গিলবে গবাগব,
গিলবে গবাগব, গিলবে গবাগবও তোর কচি পোনা
ও তোর কচি পোনা..
বেচেবেচে হাটে বেচা হবে গো
চুনোপুঁটি আর বেচিস না
চুনোপুঁটি আর বেচিস নাও তিরিশ টাকা কেজি মাছ বাবু পেয়ে খাবে গো
জল দিয়ে বেশি করিস না
আটটা বাজে দেরি করিস না
আটটা বাজে দেরি করিস না"
 আয়না,, জলের গান, অতল জলের গান,, রাহুল আকন্দ,,,,"আয়না আয়না এখানে তুমি আমি
প্রথমবার পরিচয়— এবার কাহিনী।
নিঃশূন্য পৃথিবী একা বসে আঁকি একলার ছবি। আয় আয় আয় আয় চাঁদ—
জোছনা আলোয় মাখা আঁধার কালো রাত।
জোছনা আলোয় ভেজা আঁধার কালো রাত।
চন্দনী আলোয় মাতুক আঁধার কালো রাত। আয়না আয়না হরেক রঙের বায়না—
এটা চাইতো ওটা চাইনা
কোনটা যে ঠিক তাও জানিনা।
মনের ভেতর উড়াল পাখি
গান গায় নাকি শুধু কান্না।"
 আবার, রাফা, অর্থহীন, অসমাপ্ত ২,, সুমন,, রাফা,,"যদি হঠাৎ করেই দেখো
আমায় কোনো এক সকাল বেলাতে
দাড়িয়ে আছি তোমার পাশে মুখে এক চিলতে হাসি নিয়ে
তখন কি ঘুম ঘুম ঐ চোখে
উঠে বসবে অবাক বিস্ময়ে?
রাখবে তোমার ঐ কোমল হাত আমার এই হাতে?ভাববে কি নতুন করে আবার তুমি
পুরোনো সব ইচ্ছেগুলোকেআমি তো আবার
আসছি ফিরে
তোমার এই ঘরে আলো জ্বালাতে
হারাবে সব
অন্ধকারের পথগুলো
রাখবে যখন হাত এই হাতেজানি ছিল অতীতটা তোমার
চারিদিক ছড়ানো অন্ধকার
ছিল না কেউ পাশে এসে, হাতটা তোমার ধরার
কিন্তু চলে যাবে সবকিছু আজ
যখন ভাঙ্গবে ঘুমটা আজ তোমার
দেখবে তুমি আজ আমায়, হাসছি আমি দাঁড়িয়েভাববে কি নতুন করে আবার তুমি
পুরোনো সব ইচ্ছেগুলোকেআমি তো আবার
আসছি ফিরে
তোমার এই ঘরে আলো জ্বালাতে
হারাবে সব
অন্ধকারের পথগুলো
রাখবে যখন হাত এই হাতেভেসে যাবে সব দুঃখ তোমার
হারাবে সব কষ্ট এবার
নিয়ে যাব স্বপ্নের দেশে
যেখানে বাস্তবতা হাসে"
 আবার দেখা হবে, খালিদ,, শক্তি, প্রিন্স মাহমুদ, প্রিন্স মাহমুদ,,,,"বোঝাতে কি পেরেছি তোমাকে যে তা
বিরহে নিহিত সেই শোক বারতা
যখন আমি থাকবো না তোমার কাছে
আমায় পাবে গীতিকবিতা মাঝে
যাবার বেলায় শুধু সান্ত্বনা নয় কান্না
আবার দেখা হবে এখনি শেষ দেখা নয়
আবার কথা হবে এখনি শেষ কথা নয়অশ্রু মুছে তুমি তাকাবে
মনকে আলোকিত করবে
তোমার অশ্রু আমায় দূর্বল করে দেয়
আবার দেখা হবে এখনি শেষ দেখা নয়
আবার কথা হবে এখনি শেষ কথা নয়হৃদয়ের না বলা কথা
সে আমার না লেখা বারতা
মেঘকে দূত করে পাঠাবো কখনো তোমায়
আবার দেখা হবে এখনি শেষ দেখা নয়
আবার কথা হবে এখনি শেষ কথা নয়"
 আবার হাসিমুখ কথাঃ জিয়া সুরঃ জিয়া কন্ঠঃ তুহীন ব্যান্ডঃ শিরোনামহীন অ্যালবামঃ শিরোনামহীন, তুহীন ব্যান্ডঃ শিরোনামহীন অ্যালবামঃ শিরোনামহীন, শিরোনামহীন অ্যালবামঃ শিরোনামহীন, শিরোনামহীন, জিয়া কন্ঠঃ তুহীন ব্যান্ডঃ শিরোনামহীন অ্যালবামঃ শিরোনামহীন, জিয়া সুরঃ জিয়া কন্ঠঃ তুহীন ব্যান্ডঃ শিরোনামহীন অ্যালবামঃ শিরোনামহীন,,,,"সেই কবে ছিল উচ্ছাস, কিছু শঙ্কায় ভরা চুম্বন
ছিল প্রেমিকার ঘন নিশ্বাস, হাসিমুখে ফোয়ারা।এই অবেলায় ফোঁটা কাশফুল, নিয়তির মত নির্ভুল
যেন আহত কোন যোদ্ধার বুকে বেঁচে থাকা এক মেঘফুল
যদি ঘরে ফেরা পাখি নিশ্চুপ, হৃদয়ে ঢেউ ভাঙ্গে ছুপছুপ,
তবু জাহাজীর নাগরিক ঢেউ, অপরাধ মেনে নিয়ে কেউ কেউ,
যদি শোঁকগাথা হাতে বহূদুর যাও একদিন ঠিকই এনে দেব হাসিমুখ।।রোদ্দুর, একসাথে হেঁটে হেঁটে যেতে চাই বহূদুর
বুকের ভেতর ডানা ঝাপ্ টায় পাখি, বেপরোয়া ভাংচুর।
তুমি চেয়ে আছ তাই আমি পথে হেঁটে যাই,
তুমি চেয়ে আছ তাই আমি পথে হেঁটে যাই।বুকের পাঁজরে ওড়ে প্রজাপতি, স্বপ্নের দিগন্ত রঙিন।
ইচ্ছে হলেই এনে দিতে পারে বেপরোয়া রোদ্দুর ঝলমল দিন।
প্রেমিকার মুখ রক্তিম ছিল রোদ উঠে গেছে তাই
তো্মাদের নগরীতে আমি আজও হেঁটে বেড়াই।।বৃষ্টি ভেজা সুখ-দুখ, খোলা জানালায় হাসিমুখ
উড়ছে কিছু প্রজাপতি মেঘ মনের জানালায়।
জানালায় ছিল রোদ্দুর, মেঘ ভেসে গেল বহূদুর
নগরের প্রিয় চিরকুট সব জীবন ছেড়ে পালায়।
তুমি চেয়ে আছ তাই আমি পথে হেঁটে যাই,
হেটে হেটে বহুদূর, বহুদূর যেতে চাই।
প্রতিটি রাস্তায় প্রতিটি জানালায়
তোমাদের যারা হাসিমুখে বহুদূর যেতে চায়;
তুমি চেয়ে আছ তাই, আমি পথে হেটে যাই,
হেটে হেটে বহুদূর, বহুদূর …………"
 আবার জিগায়, কাজী/ Acid, Stoic Bliss, Light Years Ahead(আলোক বর্ষ দূরে),,,,,,"Yo, this is Stoic Bliss
We doin’ this thing
Come in black person Bishop, Kazi, Acid (and – 2 in 1 yo – Dhakaiya Anthem)
Stoic Bliss হালায়
আবার জিগায়
হেসোনা miss
আমার দিল ঘাবড়ায়
এসেছি হেসে জয়
করতে হৃদয়
New York to Dhaka baby
আবার জিগায়
Stoic Bliss হালায়
আবার জিগায়
হেসোনা miss
আমার দিল ঘাবড়ায়
এসেছি হেসে জয়
করতে হৃদয়
New York to Dhaka baby
আবার জিগায়New York to Dhaka baby
Bishop keep it proper baby
This is Dhaka’s anthem KC
See me put my hands on ladies
Walk down the isle
With your single সেক্সি style
With your simple dimple smile
See the stars twinkle wild
Baby, walk down the catwalk
Watch how they trash talk
সুন্দরি রানী with the real pretty Jaguar
Bring it back to my lap
Bangladesh is on the map
One-two scream
Dhaka where’s that.পুরান পল্টন, নয়া পল্টন
আবার জিগায়
গুলশান, বনানী
আবার জিগায়
তেজকুনি পাড়া হালায়
আবার জিগায়
ধানমণ্ডি ৫ নাম্বার
আবার জিগায়
পুরান পল্টন, নয়া পল্টন
আবার জিগায়
গুলশান, বনানী
আবার জিগায়
তেজকুনি পাড়া হালায়
আবার জিগায়
ধানমণ্ডি ৫ নাম্বার
আবার জিগায়From the metropolis, down by the river
We Dhakayaias, born and raised
Puran Dhaka, that’s where I stayed
You can catch me at Kayem Das Lane
Chillin’ with my gushti
এই গানে ভরা আছে vitamins and pushti
Eat some khichuri, do kusta-kusti
Anda biriyani man, that’s so precise
Go to Chock Bazar, to eat some real spiceচকবাজারের কাবাব
আবার জিগায়
আণ্ডা আর বিরিয়ানি
বার বার খায়
পান খেয়ে পান করে
লাচ্ছি সেমাই
ভাং খেয়ে গান করি
আবার জিগায়
চকবাজারের কাবাব
আবার জিগায়
আণ্ডা আর বিরিয়ানি
বার বার খায়
পান খেয়ে পান করে
লাচ্ছি সেমাই
ভাং খেয়ে গান করি
আবার জিগায়এসে তো পাসে সে বসে
কথাতো বলেনা দেখে
ঘড়িতো থাকেনা টাইমে
টাকাটা কাটাটা ছেড়ে
গোলাপি টুপিটা পরে
সোনালি চুরিটা পরে
নাচেতো নাচে সে মেয়ে
তান-তা-তান-তা-তান
তুমি আর আমিতো নাচি
জীবনের গুনাহ কি বাকি
তোমারি রুমইতো খালি
রাতের আড়ালে তো আসি
আব্বা তো পেটাবে জানি
lyrical গুন্ডা সে আমি
রাজাতো তুমিতো রানী
Dance in the flow mami.আসো নিয়ে যাই তোমায়
WB মেলায়
গেয়েসি এই গান
বেসুরা গলায়
রাজীব ভাই জোরে জোরে
Chewing gum চাবায়
Fall in the Bliss baby
You can’t deny
এসেছি niye tomay
WB মেলায়
গেয়েসি এই গান
বেসুরা গলায়
রাজীব ভাই জোরে জোরে
Chewing gum চাবায়
Fall in the Bliss baby
You can’t deny
আসো নিয়ে যাই তোমায়
WB মেলায়
গেয়েসি এই গান
বেসুরা গলায়
রাজীব ভাই জোরে জোরে
Chewing gum চাবায়
Fall in the Bliss baby
You can’t deny"
 আবার যখন, মিনার,, আড়ি, মিনার, মিনার,,,,"আবার যখন আকাশ হয়ে
বৃষ্টিজলে আটকে পড়ে
তোমায় দেখবো
তখন তুমি ফিরিয়ে দিও নাআবার যখন অন্তরালে একলা হয়ে অন্ধকারে
তোমায় ভাববো তখন তুমি অভিমান করোনা
যখন নিঝুম রাতের তারা একফালি চাঁদ জোছনা ভরা
জোনাকির আলোয় হাত বাড়িয়ে আমায় ডাকে না
যখন মোহের অন্তরালে রঙিন কোন স্বপ্নজলে
আমার ছোট নাওয়ের মাঝি ভিড়তে পারে নাতখনও তোমায় ভালোবাসি
তখনও তোমায় ভালোবাসি
তখনও তোমায় ভালোবাসিআবার যখন জোছনা রাতে শিশির ভেজা ঘাসের মাঝে
থাকব বসে একা তখন তুমি প্রশ্ন করো না
আবার যখন পথহারা পথে অবচেতনার অন্ত্যমিলে
ছুটতে থাকি আমি তখন তুমি পিছু ডাক দিওনা"
 আবার শুরুতে, শান্ত,, Variation No.25.2,,,,,,"সবই লাগে একইরকম,
একই লাগে প্রতিদিন জীবন
খোলা ছবি অস্পষ্ট দৃষ্টি
দুরে সরে যায় দুরে সবই
চোখের ভিতর হারায়  সব নিমিষেই
অনেক পথ গিয়েও মনে হয় আছি শুরুতেইWhen you gonna grow up
Momma always said
Are you gonna walk around with a silly grin
And a bubble on your head
Life will pass you fly
Gotta act right now, don’t care how
Oops you are not green right nowএক পলকেই পাওয়া যেত যদি
জীবনের সব ভালোলাগা
একটিবার যদি খুঁজে পাই জীবন
বাঁধবো নতুন আশা
চোখের ভিতর হারায়  সব নিমিষেই
অনেক পথ গিয়েও মনে হয় আছি শুরুতেইWhen you gonna grow up
Momma always said
Are you gonna walk around with a silly grin
And a bubble on your head
Life will pass you fly
Gotta act right now, don’t care how
Oops you are not green right now**ইংরেজি অংশটুকু অ্যাঞ্জি অ্যাপারোর “স্পেসশিপ” গানের কিছু অংশ"
 আবার উড়তে শেখাও, মিনার রহমান,, আবার উড়তে শেখাও, মিনার রহমান, মিনার রহমান,,,,"আমি ছিলাম আমারই মতো
ভেঙে সব খেয়াল
তুমি ছিলে তোমারই নিয়মে
গড়েছিলে দেয়াল কোন এক পড়ন্ত বিকেলে
কিছু বলেছিলে
অভিমানী ঐ দুটো চোখে
কেন ডেকে ছিলে এখন আমি ঘুমিয়ে একা
কোথায় তুমি জানিনা
জানিনা আবার উড়তে শেখাও আমায় তুমি
উড়তে শেখাও আমায় তুমি
আবার বাঁচতে শেখাও আমায় তুমি
বাঁচতে শেখাও আমায় তুমি ভুলে ভরা ভাঙা এ হৃদয়ে
শুনেছি তোমারই ডাক
মনে পরে দেখেছি দুজনে
উড়ে চলা পাখির ঝাক জানালার কাঁচ জুড়ে আছে শুধু
তোমারই আলো
একটি বার শুধু আর একটি বার
বলো আছো ভালোএখন আমি ঘুমিয়ে একা
কোথায় তুমি জানিনা
জানিনা আবার উড়তে শেখাও আমায় তুমি
উড়তে শেখাও আমায় তুমি
আবার বাঁচতে শেখাও আমায় তুমি
বাঁচতে শেখাও আমায় তুমি"
 আবার, মিনার,, আমি তো এমনই, মিনার, স্নেহাশীষ ঘোষ,,,,"তুমি কি আমার হাসিমুখের আবার কারন হবে?
তুমি কি আমার শত ভুলের আবার বারণ হবে?দেবো না জল আসতে চোখে,
কোনদিনও আর,
আর একটিবার দাও যদি জল মোছার অধিকার।তুমি কি আমার হাসিমুখের আবার কারন হবে?
তুমি কি আমার শত ভুলের আবার বারণ হবে?আমি তোমার নতুন ভোরের সূর্য হতে চাই,
আমি আবার তোমার আশার প্রদীপ হতে চাই।
দেবো না জল আসতে চোখে,
কোনদিনও আর,
আর একটিবার দাও যদি জল মোছার অধিকার।তুমি কি আমার হাসিমুখের আবার কারন হবে?
তুমি কি আমার শত ভুলের আবার বারণ হবে?মুছে ফেলো অভিমানের দাগটি তুমি এবার,
হাসির আলোয় আমায় করো আলোকিত আবার।
দেবো না জল আসতে চোখে,
কোনদিনও আর,
আর একটিবার দাও যদি জল মোছার অধিকার।তুমি কি আমার হাসিমুখের আবার কারন হবে?
তুমি কি আমার শত ভুলের আবার বারণ হবে?"
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
 অদ্ভুত মুগ্ধতা, অনুপম রয়,, দ্বিতীয় পুরুষ, অনুপম রয়, অনুপম রয়,,,,"কত কত দিন কাব্যহীন
থেকে যায় ডিমের সাদায়।
কিছু কিছু নাম প্রেমিকার জিভে
জড়িয়ে যায় কখনো বা কাঁদায়।মাদুর হাতে আবছায়াতে চোখের উপর চুল
প্রতিমাসে সর্বনাশে জমতে থাকা ভুল।আমি এত সব বলতে চাই না
যদি বিনা আহ্বানে আমার ঘরে ঢুকে যাও
আলমারি নেড়ে ঘেঁটে যদি কিছু খুঁজে পাও
তোমার কাছে রেখে দিও আমি কিছু চাই না
নিজেকে ভেঙ্গে ফেলে জুড়ে নিও আয়নায়।তোমার এ মহাসন কালোতে ঢাকা সে
পুরনো প্রেমিকার মত তারা আকাশে
কখনো খসে পড়ে কখনো বা কবিতায়
কলমে কাগজে গলাকাটা দাম চায়।চাই চাই এক অদ্ভুত মুগ্ধতা দাও দাও এক অদ্ভুত মুগ্ধতা
চাই চাই এক অদ্ভুত মুগ্ধতা দাও দাও এক অদ্ভুত মুগ্ধতা ।কিছু কিছু রাত সেই আঘাত
বিদ্ধ হই আলোর ফ্লাশে
কত কত চিঠি চোখ সরাই
যেই আমি চলে যাই ক্লাসেমাদুর হাতে আবছায়াতে চোখের উপর চুল
প্রতিমাসে সর্বনাশে জমতে থাকা ভুল।আমি এত সব বলতে চাই না
যদি বিনা আহ্বানে আমার ঘরে ঢুকে যাও
আলমারি নেড়ে ঘেঁটে যদি কিছু খুঁজে পাও
তোমার কাছে রেখে দিও আমি কিছু চাই না
নিজেকে ভেঙ্গে ফেলে জুড়ে নিও আয়নায়।তোমার এ মহাসন কালোতে ঢাকা সে
পুরনো প্রেমিকার মত তারা আকাশে
কখনো খসে পড়ে কখনো বা কবিতায়
কলমে কাগজে গলাকাটা দাম চায়।চাই চাই এক অদ্ভুত মুগ্ধতা দাও দাও এক অদ্ভুত মুগ্ধতা
চাই চাই এক অদ্ভুত মুগ্ধতা দাও দাও এক অদ্ভুত মুগ্ধতা ।"
